[118, 115, 115, 115, 115, 115, 115, 118]
[109, 107, 104, 104, 106, 107, 107, 111]
[53, 50, 51, 52, 51, 52, 52, 51]
[170, 167, 166, 167, 167, 166, 167, 169]
[94, 98, 97, 94, 94, 94, 94, 96]
[90, 89, 89, 93, 94, 90, 85, 84]
[159, 160, 155, 155, 156, 156, 153, 150]
[238, 232, 228, 227, 228, 226, 231, 233]
[54, 51, 52, 53, 52, 53, 53, 52]
[26, 26, 28, 28, 28, 27, 26, 25]
[6, 6, 6, 6, 6, 6, 6, 6]
[101, 101, 104, 107, 104, 103, 104, 103]
[114, 111, 109, 109, 110, 110, 112, 115]
[118, 115, 115, 115, 115, 115, 115, 118]
[75, 74, 73, 74, 74, 73, 74, 75]
[90, 89, 89, 93, 94, 90, 85, 84]
[26, 26, 28, 28, 28, 27, 26, 25]
[53, 50, 51, 52, 51, 52, 52, 51]
[152, 150, 151, 151, 153, 156, 156, 156]
[162, 164, 158, 158, 159, 159, 156, 153]
[156, 151, 150, 155, 156, 157, 158, 158]
[35, 36, 38, 39, 36, 35, 35, 35]
[161, 160, 155, 152, 150, 152, 153, 156]
[130, 128, 123, 121, 124, 126, 126, 126]
[79, 78, 81, 81, 82, 81, 80, 81]
[139, 138, 138, 139, 138, 138, 138, 141]
[77, 76, 79, 79, 80, 79, 78, 79]
[98, 99, 101, 99, 99, 97, 95, 95]
[117, 114, 112, 112, 113, 114, 115, 119]
[115, 112, 109, 110, 111, 111, 113, 116]
[6, 6, 6, 6, 6, 6, 6, 6]
[252, 247, 243, 245, 249, 252, 255, 253]
[163, 155, 152, 158, 156, 159, 160, 156]
[112, 108, 108, 107, 108, 111, 111, 112]
[171, 166, 165, 167, 170, 176, 176, 173]
[108, 104, 106, 107, 106, 106, 106, 105]
[238, 232, 228, 227, 228, 226, 231, 233]
[203, 203, 198, 196, 199, 198, 195, 192]
[22, 21, 22, 21, 22, 22, 22, 22]
[172, 167, 165, 166, 170, 172, 172, 178]
[303, 297, 301, 297, 302, 310, 309, 310]
[64, 61, 62, 61, 62, 63, 63, 62]
[79, 76, 76, 78, 77, 77, 77, 79]
[97, 99, 98, 95, 98, 97, 96, 95]
[22, 22, 22, 22, 22, 23, 22, 23]
[73, 73, 72, 73, 73, 73, 73, 73]
[75, 74, 73, 74, 74, 73, 74, 75]
[34, 35, 36, 36, 35, 36, 36, 36]
[163, 155, 152, 158, 156, 159, 160, 156]
[117, 114, 112, 112, 113, 114, 115, 119]
