[111, 115, 122, 121, 115, 112, 111, 111]
[137, 141, 143, 143, 146, 151, 153, 151]
[139, 136, 141, 139, 136, 132, 129, 129]
[193, 187, 186, 187, 191, 192, 193, 194]
[225, 222, 225, 226, 227, 226, 228, 229]
[108, 110, 106, 104, 106, 106, 106, 107]
[138, 138, 140, 145, 146, 141, 137, 138]
[171, 169, 169, 171, 164, 163, 164, 162]
[234, 233, 231, 230, 236, 241, 239, 237]
[129, 132, 136, 138, 139, 136, 130, 130]
[295, 294, 290, 289, 290, 290, 292, 299]
[111, 109, 111, 111, 109, 107, 109, 112]
[166, 171, 164, 161, 163, 164, 163, 161]
[87, 86, 88, 92, 92, 88, 86, 85]
[118, 117, 114, 114, 114, 115, 115, 117]
[189, 187, 190, 189, 188, 185, 187, 192]
[111, 115, 122, 121, 115, 112, 111, 111]
[181, 177, 181, 183, 175, 172, 178, 172]
[138, 138, 140, 145, 146, 141, 137, 138]
[166, 171, 164, 161, 163, 164, 163, 161]
[139, 136, 141, 139, 136, 132, 129, 129]
[193, 187, 186, 187, 191, 192, 193, 194]
[245, 242, 243, 242, 246, 249, 250, 251]
[225, 226, 220, 218, 220, 221, 217, 215]
[152, 148, 147, 152, 153, 154, 154, 154]
[146, 153, 150, 149, 147, 149, 150, 148]
[253, 255, 251, 249, 253, 253, 247, 245]
[138, 137, 136, 139, 138, 136, 133, 131]
[150, 150, 152, 157, 157, 154, 151, 149]
[123, 121, 120, 118, 118, 119, 120, 122]
[186, 190, 194, 193, 190, 183, 182, 181]
[145, 140, 137, 141, 142, 140, 137, 138]
[108, 105, 103, 103, 105, 105, 107, 110]
[141, 143, 141, 142, 142, 137, 133, 129]
[87, 86, 88, 92, 92, 88, 86, 85]
[252, 247, 243, 246, 249, 253, 255, 254]
[169, 167, 167, 169, 162, 161, 162, 160]
[141, 138, 133, 130, 134, 136, 135, 134]
[169, 164, 163, 165, 168, 174, 174, 171]
[207, 205, 201, 198, 201, 204, 208, 208]
[295, 294, 290, 289, 290, 290, 292, 299]
[220, 219, 219, 221, 213, 212, 213, 212]
[153, 153, 156, 158, 156, 154, 156, 157]
[169, 165, 163, 164, 168, 169, 169, 175]
[302, 296, 300, 296, 301, 309, 310, 309]
[135, 130, 130, 133, 134, 132, 134, 135]
[277, 274, 276, 280, 274, 273, 276, 274]
[167, 161, 159, 163, 165, 161, 158, 160]
[95, 93, 95, 93, 92, 92, 93, 93]
[142, 141, 141, 142, 144, 147, 147, 147]
