[953.981201171875, 911.5333862304688, 928.4083251953125, 787.5494384765625, 759.49853515625, 738.1044921875, 624.9010009765625, 609.5053100585938, 623.5158081054688, 526.7259521484375, 460.4599304199219, 463.2690124511719, 457.8818359375, 431.2171325683594, 412.189697265625, 382.95294189453125, 369.5518493652344, 366.27227783203125, 364.8814392089844, 345.9448547363281, 316.977294921875, 319.05670166015625, 322.431640625, 288.98529052734375, 274.0906677246094, 259.97601318359375, 247.52252197265625, 238.6805419921875, 247.820556640625, 226.1951904296875, 222.44248962402344, 225.78033447265625, 225.06298828125, 225.50833129882812, 223.27334594726562, 218.1820526123047, 208.83580017089844, 208.85902404785156, 223.10043334960938, 216.11038208007812, 244.60958862304688, 207.95077514648438, 235.030517578125, 230.23934936523438, 474.2806396484375, 202.37403869628906, 226.9872589111328, 197.96026611328125, 202.3800048828125, 250.33599853515625, 165.42266845703125, 190.9171142578125, 191.5604248046875, 191.58131408691406, 214.85284423828125, 192.76290893554688, 173.30984497070312, 227.37937927246094, 192.44090270996094, 233.44972229003906, 254.1134490966797, 286.2485046386719, 229.51832580566406, 234.732666015625, 188.90577697753906, 252.61412048339844, 171.4109649658203, 174.92843627929688, 278.0827941894531, 193.73204040527344, 180.51788330078125, 374.92236328125, 311.5101013183594, 294.6386413574219, 180.47933959960938, 217.8590545654297, 301.986328125, 198.868896484375, 153.24501037597656, 175.65631103515625, 168.0077362060547, 210.90707397460938, 294.1730651855469, 173.8919219970703, 196.31764221191406, 279.4570007324219, 214.08499145507812, 279.09912109375, 235.61553955078125, 234.23898315429688, 350.4698486328125, 159.74632263183594, 240.33384704589844, 183.85629272460938, 212.81198120117188, 367.9230651855469, 263.093994140625, 204.7874755859375, 174.31492614746094, 244.5985565185547, 184.6180877685547, 171.47520446777344, 292.5854187011719, 181.9439697265625, 185.48785400390625, 357.8829345703125, 247.56748962402344, 296.2659912109375, 230.04010009765625, 179.35498046875, 318.734130859375, 209.13999938964844, 285.1536560058594, 230.9234619140625, 359.7960205078125, 174.9406280517578, 191.17916870117188, 193.15345764160156, 167.3974609375, 186.64027404785156, 278.076416015625, 176.58477783203125, 167.11444091796875, 240.60696411132812, 229.4408721923828, 148.62474060058594, 238.7079315185547, 244.928466796875, 178.2799530029297, 160.6721954345703, 256.4975280761719, 246.82643127441406, 164.00733947753906, 206.5889129638672, 174.09930419921875, 227.95428466796875, 294.9688720703125, 236.3238983154297, 277.99749755859375, 418.9339904785156, 183.79550170898438, 206.73892211914062, 214.80259704589844, 165.8541717529297, 247.1624298095703, 364.2048034667969, 286.28021240234375, 204.50909423828125, 204.4944305419922, 179.91078186035156, 223.740234375, 242.8360595703125, 161.98959350585938, 257.2777099609375, 273.0142517089844, 191.57028198242188, 162.4498291015625, 215.19528198242188, 154.1962432861328, 158.74307250976562, 227.89732360839844, 235.08602905273438, 183.08184814453125, 196.52906799316406, 254.39285278320312, 315.3799743652344, 303.26531982421875, 225.46328735351562, 225.3665313720703, 340.7792663574219, 159.797607421875, 147.5232391357422, 186.30926513671875, 211.54019165039062, 237.53643798828125, 153.33116149902344, 199.8032989501953, 272.93463134765625, 137.376708984375, 155.35861206054688, 173.58297729492188, 223.23597717285156, 174.3778076171875, 280.893798828125, 196.27322387695312, 215.90272521972656, 337.6502685546875, 228.51223754882812, 231.21356201171875, 249.85101318359375, 153.27447509765625, 186.0668182373047, 389.7180480957031, 208.5364990234375, 241.47265625, 272.040771484375, 281.8157653808594, 255.64584350585938, 231.0212860107422, 221.13470458984375, 300.4184875488281, 179.09046936035156, 270.1623840332031, 177.40147399902344, 204.56825256347656, 217.03648376464844, 234.20298767089844, 249.6274871826172, 205.86264038085938, 225.79974365234375, 274.64776611328125, 181.1615753173828, 298.7935485839844, 279.7817077636719, 196.82350158691406, 260.0876770019531, 234.88478088378906, 186.3035430908203, 217.57183837890625, 185.3650665283203, 261.4360656738281, 237.19224548339844, 184.0375518798828, 346.05316162109375, 232.08660888671875, 231.70394897460938, 166.6517333984375, 178.11000061035156, 185.60250854492188, 199.84133911132812, 308.67706298828125, 218.5391082763672, 223.22732543945312, 186.75344848632812, 223.153564453125, 302.81903076171875, 214.6223907470703, 227.1724853515625, 236.9227752685547, 162.07916259765625, 254.4520263671875, 197.9498291015625, 211.3438720703125, 155.69923400878906, 188.39425659179688, 247.6499481201172, 391.844970703125, 223.91921997070312, 134.9807891845703, 135.58578491210938, 198.86038208007812, 282.4815673828125, 315.4002380371094, 237.7305145263672, 153.83193969726562, 174.0995330810547, 215.0756072998047, 151.02427673339844, 240.67356872558594, 161.97677612304688, 218.46688842773438, 212.0635528564453, 396.49078369140625, 235.64712524414062, 162.49110412597656, 126.83917999267578, 223.0416717529297, 189.07550048828125, 162.803466796875, 324.1332702636719, 232.83030700683594, 234.19308471679688, 139.81961059570312, 231.27700805664062, 268.59967041015625, 282.5373229980469, 239.05203247070312, 235.10528564453125, 235.1619110107422, 239.09906005859375, 139.9707794189453, 355.5272521972656, 230.34152221679688, 317.1669616699219, 201.77891540527344, 194.54830932617188, 294.6741638183594, 287.8562316894531, 210.3221435546875, 249.07594299316406, 229.02639770507812, 159.61688232421875, 225.4019775390625, 326.0626525878906, 248.642578125, 342.8829040527344, 226.5569305419922, 232.8643798828125, 265.9009704589844, 338.7288818359375, 404.2053527832031, 181.16934204101562, 265.9294128417969, 248.08291625976562, 242.00099182128906, 202.4729766845703, 214.02035522460938, 158.88778686523438, 255.29400634765625, 266.76983642578125, 300.7054748535156, 390.52728271484375, 339.6427917480469, 195.81576538085938, 216.47589111328125, 282.849365234375, 168.2765350341797, 225.6331787109375, 345.43035888671875, 225.13613891601562, 201.65155029296875, 240.68331909179688, 199.73330688476562, 138.3062286376953, 248.01739501953125, 234.54150390625, 286.6129455566406, 260.103271484375, 277.3371276855469, 282.4468078613281, 219.2213897705078, 218.38172912597656, 254.4537353515625, 251.5204315185547, 262.477783203125, 325.1001892089844, 212.89303588867188, 208.87850952148438, 193.19171142578125, 224.4185791015625, 256.2388916015625, 238.27963256835938, 146.35739135742188, 198.86822509765625, 206.67872619628906, 245.74098205566406, 252.59490966796875, 208.24105834960938, 184.08450317382812, 220.70277404785156, 226.0480499267578, 250.19374084472656, 231.65147399902344, 214.54762268066406, 230.63467407226562, 248.2559051513672, 245.88485717773438, 174.65406799316406, 241.89859008789062, 288.8213195800781, 203.66827392578125, 242.2285919189453, 225.3397674560547, 165.8507537841797, 396.2725524902344, 234.0989227294922, 282.5722961425781, 332.7303466796875, 252.4664306640625, 215.52110290527344, 201.24017333984375, 237.24986267089844, 150.37586975097656, 199.2404327392578, 289.1158447265625, 376.7642517089844, 217.41339111328125, 244.76390075683594, 214.6833038330078, 224.06539916992188, 325.7003479003906, 409.6073913574219, 321.2888488769531, 232.6021270751953, 234.41506958007812, 167.0931854248047, 295.6810302734375, 209.95262145996094, 364.7682800292969, 200.02000427246094, 364.5445251464844, 234.6748046875, 212.7422637939453, 218.64646911621094, 229.72706604003906, 386.19635009765625, 185.48802185058594, 250.80767822265625, 246.25332641601562, 286.8520202636719, 203.68865966796875, 179.69842529296875, 214.93594360351562, 248.71408081054688, 207.43505859375, 191.28591918945312, 248.60910034179688, 266.40447998046875, 211.16116333007812, 218.0045166015625, 215.14544677734375, 266.4928283691406, 227.23809814453125, 306.60186767578125, 176.97802734375, 210.23643493652344, 271.743896484375, 157.75894165039062, 288.44036865234375, 246.76058959960938, 201.4147491455078, 206.42628479003906, 254.21800231933594, 214.82200622558594, 172.4390411376953, 371.42840576171875, 223.61436462402344, 228.70201110839844, 208.73529052734375, 202.17076110839844, 343.0514221191406, 189.81109619140625, 325.2737121582031, 209.2653045654297, 226.28366088867188, 203.1886749267578, 200.84249877929688, 207.30372619628906, 254.43954467773438, 212.75331115722656, 185.60243225097656, 202.316162109375, 202.05789184570312, 318.62921142578125, 226.52835083007812, 214.9832000732422, 242.8951873779297, 228.80044555664062, 157.13296508789062, 137.6815948486328, 194.98211669921875, 189.27859497070312, 241.3564910888672, 375.77496337890625, 144.037109375, 188.8731689453125, 229.03208923339844, 235.8551025390625, 309.2216796875, 203.13096618652344, 395.203857421875, 197.15087890625, 206.64251708984375, 239.28878784179688, 177.4105682373047, 180.1494903564453, 207.30889892578125, 205.08567810058594, 250.47915649414062, 239.5142822265625, 318.77264404296875, 230.12872314453125, 148.8077850341797, 331.1584777832031, 237.18441772460938, 214.60548400878906, 395.5353088378906, 177.16600036621094, 252.9991455078125, 232.5368194580078, 217.71047973632812, 421.753662109375, 162.45872497558594, 159.0103759765625, 135.33580017089844, 254.39483642578125, 209.5963134765625, 185.5446014404297, 149.3312225341797, 229.86936950683594, 247.42921447753906, 168.48023986816406, 232.60960388183594, 147.89183044433594, 147.84251403808594, 214.27685546875, 198.09170532226562, 196.33834838867188, 298.933349609375, 255.1300048828125, 202.9273681640625, 214.40220642089844, 219.50987243652344, 246.9957275390625, 218.96234130859375, 201.55430603027344, 220.89649963378906, 298.09686279296875, 252.99075317382812, 199.41778564453125, 228.1720733642578, 216.98448181152344, 163.17446899414062, 278.4394836425781, 186.70079040527344, 155.0772247314453, 181.69073486328125, 284.31280517578125, 210.46192932128906, 210.7509307861328, 368.7398376464844, 287.5101623535156, 226.35888671875, 210.15797424316406, 186.73731994628906, 229.9801788330078, 197.03546142578125, 202.2196502685547, 308.19970703125, 176.01058959960938, 172.5668182373047, 241.00360107421875, 174.654541015625, 222.49009704589844, 135.7289581298828, 141.62498474121094, 221.34295654296875, 155.4772491455078, 407.2850036621094, 229.76792907714844, 196.96331787109375, 203.9411163330078, 179.43991088867188, 268.6535339355469, 288.5740661621094, 209.07022094726562, 162.82846069335938, 364.47100830078125, 177.15179443359375, 235.7615203857422, 308.3591003417969, 175.58148193359375, 216.96542358398438, 272.1096496582031, 135.04981994628906, 206.36097717285156, 207.52975463867188, 207.39486694335938, 267.5372619628906, 255.009033203125, 188.67288208007812, 218.2599639892578, 186.56517028808594, 206.83840942382812, 166.44805908203125, 200.55886840820312, 216.2397003173828, 196.44525146484375, 357.0425720214844, 302.83892822265625, 153.5810546875, 296.489990234375, 263.6639709472656, 183.529541015625, 219.73838806152344, 188.0579071044922, 208.3826904296875, 339.9196472167969, 182.9498291015625, 145.0034942626953, 168.14959716796875, 266.6657409667969, 244.66134643554688, 195.40733337402344, 163.62611389160156, 234.1620330810547, 194.34548950195312, 248.26043701171875, 154.1788787841797, 216.05133056640625, 192.22679138183594, 209.4658203125, 222.46311950683594, 216.5349884033203, 165.05442810058594, 240.8390350341797, 181.69656372070312, 204.88778686523438, 322.00433349609375, 137.9259033203125, 198.96876525878906, 172.6748809814453, 233.46347045898438, 238.46353149414062, 196.757568359375, 186.36192321777344, 212.6287078857422, 178.34144592285156, 208.87318420410156, 237.32044982910156, 237.15235900878906, 196.3000030517578, 236.42520141601562, 198.8995819091797, 165.87974548339844, 282.0456237792969, 246.21188354492188, 193.22998046875, 170.61097717285156, 263.35711669921875, 287.4454650878906, 305.7832946777344, 174.72335815429688, 225.7261199951172, 192.05593872070312, 238.09449768066406, 261.8678894042969, 260.9854431152344, 170.46221923828125, 204.55340576171875, 167.51171875, 234.92994689941406, 263.9851989746094, 252.20074462890625, 215.080322265625, 176.6847381591797, 384.0965576171875, 224.9777069091797, 254.97071838378906, 266.8082580566406, 328.42950439453125, 175.2024383544922, 194.46450805664062, 228.01837158203125, 225.32838439941406, 204.22792053222656, 281.9323425292969, 281.1726989746094, 311.0382995605469, 192.71192932128906, 165.1865997314453, 215.63192749023438, 233.61160278320312, 203.50054931640625, 181.51226806640625, 296.1905517578125, 304.5016174316406, 364.5646667480469, 225.7990264892578, 198.81602478027344, 272.3615417480469, 299.9668884277344, 198.2217559814453, 222.90338134765625, 236.2989959716797, 150.27870178222656, 127.11164855957031, 154.8638458251953, 299.8508605957031, 228.9295196533203, 220.89993286132812, 230.558837890625, 174.76478576660156, 333.3921813964844, 246.90420532226562, 300.5903015136719, 228.08544921875, 238.8971710205078, 222.39315795898438, 190.05357360839844, 148.13417053222656, 146.5626983642578, 227.17652893066406, 286.41693115234375, 197.5604248046875, 211.2240753173828, 366.5304260253906, 284.56353759765625, 262.2406311035156, 189.76808166503906, 213.75323486328125, 253.17404174804688, 199.4414825439453, 286.58624267578125, 231.44668579101562, 180.37844848632812, 206.92333984375, 245.3555145263672, 262.6815490722656, 246.2568817138672, 224.2755126953125, 301.0517883300781, 191.94032287597656, 251.62213134765625, 396.8860778808594, 165.44146728515625, 219.11915588378906, 173.7468719482422, 172.43931579589844, 192.2884521484375, 359.42706298828125, 213.8372039794922, 211.2706298828125, 131.0194549560547, 225.29327392578125, 234.66993713378906, 205.41360473632812, 242.2260284423828, 207.70457458496094, 145.25111389160156, 173.7135467529297, 287.8774719238281, 120.00792694091797, 182.1533660888672, 195.259521484375, 357.3858947753906, 169.903076171875, 270.5481262207031, 240.15042114257812, 410.5453186035156, 373.73779296875, 351.6262512207031, 227.18971252441406, 136.6629180908203, 196.027587890625, 186.1531219482422, 311.67437744140625, 238.96641540527344, 221.7228240966797, 209.2366943359375, 201.4042510986328, 185.3582305908203, 324.7330627441406, 215.2559051513672, 163.13128662109375, 223.037353515625, 260.87603759765625, 199.53359985351562, 195.77162170410156, 138.77169799804688, 287.49169921875, 211.12411499023438, 203.4219512939453, 156.94351196289062, 202.60414123535156, 231.87088012695312, 304.5117492675781, 239.0109100341797, 199.3648223876953, 199.65359497070312, 372.04132080078125, 305.14886474609375, 183.7204132080078, 210.2498779296875, 212.3380584716797, 197.3516387939453, 257.1615295410156, 312.0179138183594, 159.20339965820312, 208.4629364013672, 216.63890075683594, 153.14642333984375, 224.55447387695312, 219.5772247314453, 198.40248107910156, 223.3686981201172, 314.6468505859375, 135.59381103515625, 208.3740997314453, 388.5650634765625, 301.3076171875, 132.5056915283203, 212.1558074951172, 152.72874450683594, 179.47999572753906, 231.00421142578125, 175.85903930664062, 236.1517333984375, 296.41973876953125, 242.79307556152344, 307.5338134765625, 231.32916259765625, 199.77528381347656, 363.2017822265625, 168.90155029296875, 203.59426879882812, 217.73202514648438, 221.46861267089844, 198.51026916503906, 270.4329833984375, 203.5116729736328, 230.0562286376953, 336.0162353515625, 149.09356689453125, 189.68582153320312, 179.26864624023438, 142.0475616455078, 158.04371643066406, 321.2341003417969, 225.94569396972656, 189.66598510742188, 369.9639892578125, 143.6011962890625, 308.5227355957031, 360.1379089355469, 306.3625793457031, 174.94114685058594, 323.6244812011719, 202.92977905273438, 315.4518127441406, 356.87689208984375, 194.31369018554688, 218.88880920410156, 190.2688446044922, 251.5231475830078, 190.7785186767578, 198.27439880371094, 265.7353515625, 210.80706787109375, 233.89842224121094, 195.09814453125, 145.7776641845703, 225.29039001464844, 217.75840759277344, 203.70628356933594, 160.255126953125, 295.63006591796875, 232.2606964111328, 191.89340209960938, 133.96923828125, 292.4733581542969, 177.3559112548828, 205.24993896484375, 265.6380615234375, 194.216064453125, 162.60044860839844, 211.66993713378906, 222.4103546142578, 294.1712646484375, 200.6591033935547, 184.300537109375, 274.6224365234375, 261.33367919921875, 220.88072204589844, 206.28085327148438, 207.2704620361328, 232.98548889160156, 161.49119567871094, 200.03982543945312, 198.83056640625, 171.39974975585938, 187.96282958984375, 199.95950317382812, 354.364501953125, 235.26841735839844, 262.84442138671875, 153.8983612060547, 300.9272766113281, 202.03211975097656, 187.45513916015625, 194.4359893798828, 234.2612762451172, 191.8396759033203, 183.9379119873047, 195.72438049316406, 194.55029296875, 280.1902160644531, 167.61279296875, 191.2460479736328, 176.91299438476562, 163.58900451660156, 204.89791870117188, 200.89968872070312, 205.90074157714844, 224.13363647460938, 243.4940185546875, 201.8731231689453, 141.55712890625, 182.4746551513672, 201.756103515625, 240.78436279296875, 350.3513488769531, 144.55056762695312, 147.46478271484375, 222.60023498535156, 245.48973083496094, 188.11712646484375, 193.49220275878906, 214.3995361328125, 303.7044677734375, 194.55702209472656, 196.35362243652344, 242.45260620117188, 174.1524658203125, 248.59292602539062, 141.36941528320312, 159.5460968017578, 232.7192840576172, 242.4250946044922, 261.6389465332031, 234.85841369628906, 207.2005615234375, 229.8052978515625, 155.79579162597656, 166.30029296875, 284.35699462890625, 171.15097045898438, 281.4211120605469, 227.66424560546875, 209.73046875, 201.9385223388672, 343.3247985839844, 231.75315856933594, 282.08270263671875, 230.01611328125, 355.2369689941406, 168.44813537597656, 161.75013732910156, 137.39328002929688, 219.20713806152344, 200.1781768798828, 292.0547790527344, 180.5846710205078, 176.8915557861328, 354.7019958496094, 153.32980346679688, 153.689453125, 228.3795166015625, 236.34991455078125, 359.4979248046875, 165.330078125, 245.6637725830078, 214.68006896972656, 187.7327423095703, 183.53012084960938, 311.4452209472656, 156.30606079101562, 381.5961608886719, 190.56280517578125, 365.781494140625, 173.05474853515625, 248.59912109375, 219.4770965576172, 253.63052368164062, 346.7562561035156, 246.22752380371094, 238.0306396484375, 141.25436401367188, 189.4129638671875, 222.2842559814453, 241.0067138671875, 206.29696655273438, 183.92074584960938, 172.16127014160156, 257.72247314453125, 214.14813232421875, 233.01504516601562, 222.87303161621094, 187.6465301513672, 179.141357421875, 237.13967895507812, 245.19622802734375, 233.4309844970703, 197.38394165039062, 185.3375244140625, 188.89483642578125, 177.52029418945312, 255.36056518554688, 188.12860107421875, 204.92236328125, 180.409912109375, 198.88128662109375, 134.88917541503906, 223.55384826660156, 183.62782287597656, 298.02215576171875, 202.7482452392578, 173.84375, 324.0346374511719, 235.19017028808594, 229.2053985595703, 276.5357971191406, 182.0562286376953, 254.38902282714844, 165.23977661132812, 228.27645874023438, 306.3359680175781, 308.37628173828125, 200.88653564453125, 360.00537109375]
